file_path,emotion_code,emotion_name,intensity,valence,arousal,actor
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-03-01-02-01-21.wav,3,happy,1,1,1,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-03-01-02-02-21.wav,3,happy,1,1,1,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-03-02-01-01-21.wav,3,happy,2,1,1,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-03-02-01-02-21.wav,3,happy,2,1,1,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-03-02-02-01-21.wav,3,happy,2,1,1,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-03-02-02-02-21.wav,3,happy,2,1,1,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-04-01-01-01-21.wav,4,sad,1,0,0,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-04-01-01-02-21.wav,4,sad,1,0,0,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-04-01-02-01-21.wav,4,sad,1,0,0,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-04-01-02-02-21.wav,4,sad,1,0,0,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-04-02-01-01-21.wav,4,sad,2,0,0,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-04-02-01-02-21.wav,4,sad,2,0,0,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-04-02-02-01-21.wav,4,sad,2,0,0,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-04-02-02-02-21.wav,4,sad,2,0,0,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-05-01-01-01-21.wav,5,angry,1,0,1,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-05-01-01-02-21.wav,5,angry,1,0,1,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-05-01-02-01-21.wav,5,angry,1,0,1,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-05-01-02-02-21.wav,5,angry,1,0,1,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-05-02-01-01-21.wav,5,angry,2,0,1,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-05-02-01-02-21.wav,5,angry,2,0,1,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-05-02-02-01-21.wav,5,angry,2,0,1,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-05-02-02-02-21.wav,5,angry,2,0,1,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-06-01-01-01-21.wav,6,fearful,1,0,1,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-06-01-01-02-21.wav,6,fearful,1,0,1,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-06-01-02-01-21.wav,6,fearful,1,0,1,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-06-01-02-02-21.wav,6,fearful,1,0,1,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-06-02-01-01-21.wav,6,fearful,2,0,1,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-06-02-01-02-21.wav,6,fearful,2,0,1,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-06-02-02-01-21.wav,6,fearful,2,0,1,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-06-02-02-02-21.wav,6,fearful,2,0,1,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-07-01-01-01-21.wav,7,disgust,1,0,1,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-07-01-01-02-21.wav,7,disgust,1,0,1,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-07-01-02-01-21.wav,7,disgust,1,0,1,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-07-01-02-02-21.wav,7,disgust,1,0,1,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-07-02-01-01-21.wav,7,disgust,2,0,1,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-07-02-01-02-21.wav,7,disgust,2,0,1,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-07-02-02-01-21.wav,7,disgust,2,0,1,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-07-02-02-02-21.wav,7,disgust,2,0,1,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-08-01-01-01-21.wav,8,surprised,1,1,1,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-08-01-01-02-21.wav,8,surprised,1,1,1,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-08-01-02-01-21.wav,8,surprised,1,1,1,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-08-01-02-02-21.wav,8,surprised,1,1,1,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-08-02-01-01-21.wav,8,surprised,2,1,1,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-08-02-01-02-21.wav,8,surprised,2,1,1,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-08-02-02-01-21.wav,8,surprised,2,1,1,21
../data/ravdess/audio_speech_actors_01-24\Actor_21\03-01-08-02-02-02-21.wav,8,surprised,2,1,1,21
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-01-01-01-01-22.wav,1,neutral,1,1,0,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-01-01-01-02-22.wav,1,neutral,1,1,0,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-01-01-02-01-22.wav,1,neutral,1,1,0,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-01-01-02-02-22.wav,1,neutral,1,1,0,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-02-01-01-01-22.wav,2,calm,1,1,0,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-02-01-01-02-22.wav,2,calm,1,1,0,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-02-01-02-01-22.wav,2,calm,1,1,0,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-02-01-02-02-22.wav,2,calm,1,1,0,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-02-02-01-01-22.wav,2,calm,2,1,0,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-02-02-01-02-22.wav,2,calm,2,1,0,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-02-02-02-01-22.wav,2,calm,2,1,0,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-02-02-02-02-22.wav,2,calm,2,1,0,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-03-01-01-01-22.wav,3,happy,1,1,1,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-03-01-01-02-22.wav,3,happy,1,1,1,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-03-01-02-01-22.wav,3,happy,1,1,1,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-03-01-02-02-22.wav,3,happy,1,1,1,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-03-02-01-01-22.wav,3,happy,2,1,1,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-03-02-01-02-22.wav,3,happy,2,1,1,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-03-02-02-01-22.wav,3,happy,2,1,1,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-03-02-02-02-22.wav,3,happy,2,1,1,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-04-01-01-01-22.wav,4,sad,1,0,0,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-04-01-01-02-22.wav,4,sad,1,0,0,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-04-01-02-01-22.wav,4,sad,1,0,0,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-04-01-02-02-22.wav,4,sad,1,0,0,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-04-02-01-01-22.wav,4,sad,2,0,0,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-04-02-01-02-22.wav,4,sad,2,0,0,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-04-02-02-01-22.wav,4,sad,2,0,0,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-04-02-02-02-22.wav,4,sad,2,0,0,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-05-01-01-01-22.wav,5,angry,1,0,1,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-05-01-01-02-22.wav,5,angry,1,0,1,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-05-01-02-01-22.wav,5,angry,1,0,1,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-05-01-02-02-22.wav,5,angry,1,0,1,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-05-02-01-01-22.wav,5,angry,2,0,1,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-05-02-01-02-22.wav,5,angry,2,0,1,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-05-02-02-01-22.wav,5,angry,2,0,1,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-05-02-02-02-22.wav,5,angry,2,0,1,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-06-01-01-01-22.wav,6,fearful,1,0,1,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-06-01-01-02-22.wav,6,fearful,1,0,1,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-06-01-02-01-22.wav,6,fearful,1,0,1,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-06-01-02-02-22.wav,6,fearful,1,0,1,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-06-02-01-01-22.wav,6,fearful,2,0,1,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-06-02-01-02-22.wav,6,fearful,2,0,1,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-06-02-02-01-22.wav,6,fearful,2,0,1,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-06-02-02-02-22.wav,6,fearful,2,0,1,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-07-01-01-01-22.wav,7,disgust,1,0,1,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-07-01-01-02-22.wav,7,disgust,1,0,1,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-07-01-02-01-22.wav,7,disgust,1,0,1,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-07-01-02-02-22.wav,7,disgust,1,0,1,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-07-02-01-01-22.wav,7,disgust,2,0,1,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-07-02-01-02-22.wav,7,disgust,2,0,1,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-07-02-02-01-22.wav,7,disgust,2,0,1,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-07-02-02-02-22.wav,7,disgust,2,0,1,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-08-01-01-01-22.wav,8,surprised,1,1,1,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-08-01-01-02-22.wav,8,surprised,1,1,1,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-08-01-02-01-22.wav,8,surprised,1,1,1,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-08-01-02-02-22.wav,8,surprised,1,1,1,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-08-02-01-01-22.wav,8,surprised,2,1,1,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-08-02-01-02-22.wav,8,surprised,2,1,1,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-08-02-02-01-22.wav,8,surprised,2,1,1,22
../data/ravdess/audio_speech_actors_01-24\Actor_22\03-01-08-02-02-02-22.wav,8,surprised,2,1,1,22
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-01-01-01-01-23.wav,1,neutral,1,1,0,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-01-01-01-02-23.wav,1,neutral,1,1,0,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-01-01-02-01-23.wav,1,neutral,1,1,0,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-01-01-02-02-23.wav,1,neutral,1,1,0,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-02-01-01-01-23.wav,2,calm,1,1,0,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-02-01-01-02-23.wav,2,calm,1,1,0,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-02-01-02-01-23.wav,2,calm,1,1,0,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-02-01-02-02-23.wav,2,calm,1,1,0,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-02-02-01-01-23.wav,2,calm,2,1,0,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-02-02-01-02-23.wav,2,calm,2,1,0,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-02-02-02-01-23.wav,2,calm,2,1,0,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-02-02-02-02-23.wav,2,calm,2,1,0,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-03-01-01-01-23.wav,3,happy,1,1,1,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-03-01-01-02-23.wav,3,happy,1,1,1,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-03-01-02-01-23.wav,3,happy,1,1,1,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-03-01-02-02-23.wav,3,happy,1,1,1,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-03-02-01-01-23.wav,3,happy,2,1,1,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-03-02-01-02-23.wav,3,happy,2,1,1,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-03-02-02-01-23.wav,3,happy,2,1,1,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-03-02-02-02-23.wav,3,happy,2,1,1,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-04-01-01-01-23.wav,4,sad,1,0,0,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-04-01-01-02-23.wav,4,sad,1,0,0,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-04-01-02-01-23.wav,4,sad,1,0,0,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-04-01-02-02-23.wav,4,sad,1,0,0,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-04-02-01-01-23.wav,4,sad,2,0,0,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-04-02-01-02-23.wav,4,sad,2,0,0,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-04-02-02-01-23.wav,4,sad,2,0,0,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-04-02-02-02-23.wav,4,sad,2,0,0,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-05-01-01-01-23.wav,5,angry,1,0,1,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-05-01-01-02-23.wav,5,angry,1,0,1,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-05-01-02-01-23.wav,5,angry,1,0,1,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-05-01-02-02-23.wav,5,angry,1,0,1,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-05-02-01-01-23.wav,5,angry,2,0,1,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-05-02-01-02-23.wav,5,angry,2,0,1,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-05-02-02-01-23.wav,5,angry,2,0,1,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-05-02-02-02-23.wav,5,angry,2,0,1,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-06-01-01-01-23.wav,6,fearful,1,0,1,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-06-01-01-02-23.wav,6,fearful,1,0,1,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-06-01-02-01-23.wav,6,fearful,1,0,1,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-06-01-02-02-23.wav,6,fearful,1,0,1,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-06-02-01-01-23.wav,6,fearful,2,0,1,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-06-02-01-02-23.wav,6,fearful,2,0,1,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-06-02-02-01-23.wav,6,fearful,2,0,1,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-06-02-02-02-23.wav,6,fearful,2,0,1,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-07-01-01-01-23.wav,7,disgust,1,0,1,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-07-01-01-02-23.wav,7,disgust,1,0,1,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-07-01-02-01-23.wav,7,disgust,1,0,1,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-07-01-02-02-23.wav,7,disgust,1,0,1,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-07-02-01-01-23.wav,7,disgust,2,0,1,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-07-02-01-02-23.wav,7,disgust,2,0,1,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-07-02-02-01-23.wav,7,disgust,2,0,1,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-07-02-02-02-23.wav,7,disgust,2,0,1,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-08-01-01-01-23.wav,8,surprised,1,1,1,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-08-01-01-02-23.wav,8,surprised,1,1,1,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-08-01-02-01-23.wav,8,surprised,1,1,1,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-08-01-02-02-23.wav,8,surprised,1,1,1,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-08-02-01-01-23.wav,8,surprised,2,1,1,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-08-02-01-02-23.wav,8,surprised,2,1,1,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-08-02-02-01-23.wav,8,surprised,2,1,1,23
../data/ravdess/audio_speech_actors_01-24\Actor_23\03-01-08-02-02-02-23.wav,8,surprised,2,1,1,23
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-01-01-01-01-24.wav,1,neutral,1,1,0,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-01-01-01-02-24.wav,1,neutral,1,1,0,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-01-01-02-01-24.wav,1,neutral,1,1,0,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-01-01-02-02-24.wav,1,neutral,1,1,0,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-02-01-01-01-24.wav,2,calm,1,1,0,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-02-01-01-02-24.wav,2,calm,1,1,0,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-02-01-02-01-24.wav,2,calm,1,1,0,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-02-01-02-02-24.wav,2,calm,1,1,0,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-02-02-01-01-24.wav,2,calm,2,1,0,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-02-02-01-02-24.wav,2,calm,2,1,0,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-02-02-02-01-24.wav,2,calm,2,1,0,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-02-02-02-02-24.wav,2,calm,2,1,0,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-03-01-01-01-24.wav,3,happy,1,1,1,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-03-01-01-02-24.wav,3,happy,1,1,1,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-03-01-02-01-24.wav,3,happy,1,1,1,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-03-01-02-02-24.wav,3,happy,1,1,1,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-03-02-01-01-24.wav,3,happy,2,1,1,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-03-02-01-02-24.wav,3,happy,2,1,1,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-03-02-02-01-24.wav,3,happy,2,1,1,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-03-02-02-02-24.wav,3,happy,2,1,1,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-04-01-01-01-24.wav,4,sad,1,0,0,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-04-01-01-02-24.wav,4,sad,1,0,0,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-04-01-02-01-24.wav,4,sad,1,0,0,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-04-01-02-02-24.wav,4,sad,1,0,0,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-04-02-01-01-24.wav,4,sad,2,0,0,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-04-02-01-02-24.wav,4,sad,2,0,0,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-04-02-02-01-24.wav,4,sad,2,0,0,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-04-02-02-02-24.wav,4,sad,2,0,0,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-05-01-01-01-24.wav,5,angry,1,0,1,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-05-01-01-02-24.wav,5,angry,1,0,1,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-05-01-02-01-24.wav,5,angry,1,0,1,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-05-01-02-02-24.wav,5,angry,1,0,1,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-05-02-01-01-24.wav,5,angry,2,0,1,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-05-02-01-02-24.wav,5,angry,2,0,1,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-05-02-02-01-24.wav,5,angry,2,0,1,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-05-02-02-02-24.wav,5,angry,2,0,1,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-06-01-01-01-24.wav,6,fearful,1,0,1,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-06-01-01-02-24.wav,6,fearful,1,0,1,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-06-01-02-01-24.wav,6,fearful,1,0,1,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-06-01-02-02-24.wav,6,fearful,1,0,1,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-06-02-01-01-24.wav,6,fearful,2,0,1,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-06-02-01-02-24.wav,6,fearful,2,0,1,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-06-02-02-01-24.wav,6,fearful,2,0,1,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-06-02-02-02-24.wav,6,fearful,2,0,1,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-07-01-01-01-24.wav,7,disgust,1,0,1,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-07-01-01-02-24.wav,7,disgust,1,0,1,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-07-01-02-01-24.wav,7,disgust,1,0,1,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-07-01-02-02-24.wav,7,disgust,1,0,1,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-07-02-01-01-24.wav,7,disgust,2,0,1,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-07-02-01-02-24.wav,7,disgust,2,0,1,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-07-02-02-01-24.wav,7,disgust,2,0,1,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-07-02-02-02-24.wav,7,disgust,2,0,1,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-08-01-01-01-24.wav,8,surprised,1,1,1,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-08-01-01-02-24.wav,8,surprised,1,1,1,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-08-01-02-01-24.wav,8,surprised,1,1,1,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-08-01-02-02-24.wav,8,surprised,1,1,1,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-08-02-01-01-24.wav,8,surprised,2,1,1,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-08-02-01-02-24.wav,8,surprised,2,1,1,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-08-02-02-01-24.wav,8,surprised,2,1,1,24
../data/ravdess/audio_speech_actors_01-24\Actor_24\03-01-08-02-02-02-24.wav,8,surprised,2,1,1,24
